split,tile_idx,d8_vf_gt_w,d8_vf_pred_w,d8_H_R_w,d8_H_R_uw,d8_E_gt,d8_E_yhat,d8_E_soft,d8_dE_w,d8_n_active,d4_vf_gt_w,d4_vf_pred_w,d4_H_R_w,d4_E_gt,d4_E_yhat,d4_dE_w,d4_n_active
val,36,0.013407451184778296,0.005871264241856629,-0.007536186942921667,-0.0068899501399027315,0.012100225457830398,0.005298815991593654,3.8867795435514045e-05,-0.006801409466236744,95066,0.010978639228140392,0.004504152284977278,-0.006474486943163114,0.009908221782844126,0.004064997133866153,-0.005843224648977973,192276
val,37,0.00011743184651721948,0.0,-0.00011743184651721948,-6.289590727346186e-05,0.00010598223429783286,0.0,0.0,-0.00010598223429783286,111295,0.0002053121491136234,0.0,-0.0002053121491136234,0.00018529420223622523,0.0,-0.00018529420223622523,225508
val,38,0.0004114651343774088,0.00024956955770708553,-0.00016189557667032326,-7.346373791231487e-05,0.0003713472875502074,0.00022523652205604875,8.652554789117046e-07,-0.00014611076549415864,258631,0.0003344347872144465,0.00020809482263803728,-0.00012633996457640922,0.00030182738476409093,0.00018780557627440196,-0.00011402180848968897,523241
val,39,0.0005176665825688331,0.0,-0.0005176665825688331,-0.0004279644178155457,0.0004671940690085656,0.0,0.0,-0.0004671940690085656,261704,0.0004557513330954011,0.0,-0.0004557513330954011,0.00041131556164405254,0.0,-0.00041131556164405254,523237
val,40,0.001259619317512527,2.3101177193215295e-05,-0.0012365181403193115,-0.0006151965146602466,0.0011368064309447978,2.08488121776262e-05,2.433630059521244e-07,-0.0011159576187671717,258454,0.0014166313321439935,3.159356813945011e-05,-0.0013850377640045434,0.0012785097363836532,2.851319418341381e-05,-0.0012499965422002393,522554
val,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260229,0.0,0.0,0.0,0.0,0.0,0.0,523254
val,42,0.0003120424747430834,0.0,-0.0003120424747430834,-0.00036429587092174547,0.00028161832736439224,0.0,0.0,-0.00028161832736439224,255287,0.00022017811626479208,0.0,-0.00022017811626479208,0.00019871075170280097,0.0,-0.00019871075170280097,510260
val,43,0.0,0.0006647208757943136,0.0006647208757943136,0.002166704712969654,0.0,0.0005999105530957941,7.442815467711583e-07,0.0005999105530957941,258457,0.0,0.0005454459726179013,0.0005454459726179013,0.0,0.0004922649726722561,0.0004922649726722561,523189
val,44,0.018840793410571603,0.00646201377542514,-0.012378779635146463,-0.014189624273644794,0.017003816085553947,0.005831967291092522,1.1054443714427344e-05,-0.011171848794461425,257794,0.016400841696599465,0.0053087725909596135,-0.01109206910563985,0.014801759112016434,0.004791167283857865,-0.010010591828158569,522722
val,45,0.021914719807417986,0.005522431787713748,-0.016392288019704236,-0.018900829745263095,0.01977803321938329,0.0049839945934370454,8.72532642901783e-06,-0.014794038625946245,258031,0.018289528235785737,0.004729732863345122,-0.013559795372440616,0.016506299244029073,0.004268583657999061,-0.012237715586030012,523240
val,46,0.0025872309022137185,0.0015674424443212545,-0.001019788457892464,-0.0014216540770869593,0.0023349756689878165,0.001414616754127091,1.3448666313416843e-05,-0.0009203589148607256,258150,0.0020562348319771288,0.0011934703457390414,-0.0008627644862380874,0.001855751888322449,0.0010771069686938198,-0.0007786449196286291,523230
val,47,0.0024355952664526226,0.0010838270548748576,-0.001351768211577765,-0.002583422047648753,0.00219812467308905,0.000978153935674612,5.178556583052959e-05,-0.0012199707374144378,217928,0.0022073350347695535,0.0010554477067574002,-0.0011518873280121533,0.0019921198019368447,0.0009525415547989421,-0.0010395782471379026,441932
val,48,0.0017054431466193773,0.0005282943081022376,-0.0011771488385171397,-0.0009493123519213482,0.0015391623394105064,0.00047678562071573605,1.422805175175685e-05,-0.0010623767186947702,248601,0.001527017101314991,0.0004849889442193569,-0.0010420281570956342,0.0013781328652865171,0.0004377025198077804,-0.0009404303454787367,503040
val,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200837,0.0,0.0,0.0,0.0,0.0,0.0,403126
val,50,0.0016298548713184788,0.00040867797327074745,-0.0012211768980477313,-0.0019493273831021915,0.001470943969245961,0.00036883188820131037,1.369473146681879e-05,-0.0011021120810446507,202121,0.001463074535018879,0.00047695258266774256,-0.0009861219523511365,0.0013204247547204157,0.0004304496765490859,-0.0008899750781713298,408548
val,51,0.0017365619584789082,0.0009258702627928404,-0.0008106916956860678,-0.001806974845517186,0.0015672471328628086,0.0008355978464432228,3.1829669511333334e-07,-0.0007316492864195858,258443,0.001532831213302169,0.0007892843966529475,-0.0007435468166492215,0.0013833801271911285,0.000712329164476315,-0.0006710509627148135,523188
val,52,0.013184737768461763,0.008076879739821848,-0.005107858028639915,-0.006889339313437949,0.01189922502996194,0.00728938368370278,0.00012536350390960594,-0.00460984134625916,185504,0.011338731586173961,0.00672634270165396,-0.004612388884520001,0.010233204933888523,0.006070523861373792,-0.004162681072514731,377180
val,53,7.763081822859206e-05,0.0005363132973104686,0.00045868247908187657,0.0003815746001610041,7.006181659619907e-05,0.00048402274802723593,1.128315290033166e-05,0.00041396093143103685,214899,7.419041392907632e-05,0.0004306196423230356,0.0003564292283939593,6.695684681210415e-05,0.0003886342050192659,0.00032167735820716177,436138
val,54,6.372529754345159e-05,0.0001657975101799985,0.00010207221263654691,0.00011606313834726037,5.7512076012575175e-05,0.00014963225293744865,6.459940693037252e-06,9.212017692487347e-05,215400,5.887199864284661e-05,0.00015736803280115056,9.849603415830395e-05,5.313197908373287e-05,0.00014202464759737368,8.889266851364082e-05,437512
val,55,0.0,0.0006933250094508772,0.0006933250094508772,0.0007705782687355779,0.0,0.0006257257647182987,4.728655042543532e-05,0.0006257257647182987,208934,0.0,0.000667685044985972,0.000667685044985972,0.0,0.0006025857370709683,0.0006025857370709683,422272
