best_epoch,best_val_miou,bolivia_accuracy,bolivia_balanced_accuracy,bolivia_f1_background,bolivia_f1_water,bolivia_fnr,bolivia_fpr,bolivia_gt_water_ratio,bolivia_iou_background,bolivia_iou_water,bolivia_mean_iou,bolivia_precision_water,bolivia_pred_gt_ratio,bolivia_pred_water_ratio,bolivia_recall_water,bolivia_specificity,bolivia_topo_violation_fraction,bolivia_water_ratio_error,condition,eff_d8_contribution,lambda_topo,lambda_topo_epoch,last_epoch,status,tag,test_accuracy,test_balanced_accuracy,test_f1_background,test_f1_water,test_fnr,test_fpr,test_gt_water_ratio,test_iou_background,test_iou_water,test_mean_iou,test_precision_water,test_pred_gt_ratio,test_pred_water_ratio,test_recall_water,test_specificity,test_topo_violation_fraction,test_water_ratio_error,train_loss_ce,train_loss_dice,train_loss_topo,train_loss_total,valid_accuracy,valid_balanced_accuracy,valid_f1_background,valid_f1_water,valid_fnr,valid_fpr,valid_gt_water_ratio,valid_iou_background,valid_iou_water,valid_mean_iou,valid_precision_water,valid_pred_gt_ratio,valid_pred_water_ratio,valid_recall_water,valid_specificity,valid_topo_violation_fraction,valid_water_ratio_error
34,0.854557434322133,0.9521158094228532,0.9186365374437258,,0.8520903680965075,0.130397217629885,0.032329707482663346,0.1586099521761341,0.9444545566331104,0.7422974286604338,0.8433759926467721,0.835269373956048,1.0411045939005945,0.1651295498489268,0.869602782370115,0.9676702925173366,0.00188701342246587,0.0065195976727926985,dice_ce,0.0,0.0,0.0,49,done,segman_n100_dice_ce_seed0,0.9661733398832316,0.9208607011456482,,0.8641798311841921,0.13956738257769277,0.018711215131010817,0.1250697031446579,0.9620941362938511,0.760842125285709,0.86146813078978,0.8679598262002393,0.9913276991045948,0.12398506104608842,0.8604326174223073,0.9812887848689892,0.001099195702794047,0.0010846420985694827,0.1560145363211632,0.30061790883541106,0.0,0.45663244515657425,0.9676290760283768,0.9192382187852461,,0.8537790893719253,0.14284201188324122,0.018681550546266513,0.1102554974260553,0.9642505222905646,0.7448643463537015,0.854557434322133,0.8504267251241068,1.0079151592886144,0.11112818725062794,0.8571579881167588,0.9813184494537335,0.001121893911956438,0.0008726898245726422
31,0.8585988219693044,0.9542683192604823,0.8937475388534409,,0.8481321938905487,0.19489122023286082,0.017613702060257336,0.1586099521761341,0.9475735529261273,0.7363103555738744,0.8419419542500008,0.8960133686961117,0.8985454993140807,0.14251825867428686,0.8051087797671392,0.9823862979397426,0.0015522494693777436,0.01609169350184725,dice_ce_d8,7.124506791525255e-05,1.0,1.0,46,done,segman_n100_d8_lambda1p0_seed0,0.9668950211788871,0.9057733201647045,,0.8616507271908453,0.17573743200287129,0.012715927667719926,0.1250697031446579,0.9630899544435548,0.7569300106499931,0.860009982546774,0.9025918662051167,0.9132173675159317,0.11421582506176353,0.8242625679971287,0.9872840723322801,0.0009108913123841754,0.01085387808289437,0.1495032356120646,0.28910896599292757,3.124895609180611e-05,0.438643452078104,0.9701124306931974,0.9014460233569096,,0.8571620999168256,0.18664554289072469,0.010462410395456197,0.1102554974260553,0.9671681779448381,0.7500294659937705,0.8585988219693044,0.9059573783891279,0.8977844615113034,0.09898567238531195,0.8133544571092753,0.9895375896045439,0.0007754757576891298,0.01126982504074335
22,0.8401266495923844,0.9522312283044757,0.897347622214652,,0.8443640594041408,0.18303492912167152,0.022269826449024453,0.1586099521761341,0.945119935966849,0.7306488399528116,0.8378843879598303,0.8736646102919049,0.9351014808821978,0.14831640116255757,0.8169650708783285,0.9777301735509756,0.001283796586869374,0.01029355101357654,dice_ce_d8_dem_shuffled,7.512694185708652e-05,1.0,1.0,37,done,segman_n100_d8_dem_shuffled_lambda1p0_seed0,0.963352656313064,0.8948833555824564,,0.8457946464845958,0.19642601752620026,0.013807271308887072,0.1250697031446579,0.9592579698585475,0.7327939035359079,0.8460259366972277,0.8926979839041348,0.9001633217086935,0.11258315942781547,0.8035739824737997,0.986192728691113,0.0007935647909864134,0.012486543716842435,0.17688147254288197,0.32807170152664183,3.79355877488724e-05,0.5049911060929299,0.9657485873792327,0.8887952375013954,,0.8357018414446414,0.20992757881753035,0.012481946179678708,0.1102554974260553,0.9624802482666378,0.7177730509181309,0.8401266495923844,0.8869248235802891,0.8907997613519812,0.09821557079487404,0.7900724211824697,0.9875180538203213,0.0006480754296876193,0.012039926631181253
30,0.8398398568331589,0.9509881216187237,0.919338321971521,,0.8496290392464175,0.12701598719617294,0.03430736886078499,0.1586099521761341,0.943111053188415,0.7385696164390696,0.8408403348137423,0.8274911382434029,1.0549768722079567,0.16732983124783155,0.8729840128038271,0.965692631139215,0.0016059043947662026,0.00871987907169744,dice_ce_d8,0.003010272307670611,100.0,100.0,45,done,segman_n100_d8_lambda100p0_seed0,0.9651234488323964,0.919492705838544,,0.8603017673146645,0.14135959574467255,0.019654992578239328,0.1250697031446579,0.9609274517665685,0.7548504881749598,0.8578889699707641,0.8619695719019321,0.996137720222236,0.12458664895939132,0.8586404042553274,0.9803450074217607,0.000940820487018857,0.0004830541852665765,0.16228721495717763,0.33101358234882355,1.4849697294820884e-05,0.4947857674956322,0.9635654092381148,0.9134821550596353,,0.8371269424368205,0.15076923764471387,0.022266452236015487,0.1102554974260553,0.9598015317854561,0.7198781818808617,0.8398398568331589,0.825363298007958,1.0289175256580139,0.11344381360181033,0.8492307623552862,0.9777335477639845,0.0010494226855689013,0.003188316175755032
58,0.8432847153544902,0.9512981137207247,0.9012112623513346,,0.8435600757176939,0.1721459601111541,0.025431515186176593,0.1586099521761341,0.9439366680394693,0.7294456529950856,0.8366911605172774,0.8598735859483109,0.9627624960427732,0.15270371345431974,0.8278540398888459,0.9745684848138234,0.0014923555991766732,0.005906238721814366,dice_ce_d8_dem_shuffled,0.010214440077499014,100.0,100.0,73,done,segman_n100_d8_dem_shuffled_lambda100p0_seed0,0.9619102685057006,0.9185989760074809,,0.849697038468085,0.13916014997071433,0.02364189801432389,0.1250697031446579,0.9573145390099007,0.7386723905643967,0.8479934647871488,0.8388390083709146,1.026227728370785,0.1283499973461507,0.8608398500292856,0.9763581019856761,0.0009458606431639337,0.0032802942014928116,0.15979536764323712,0.3076632881164551,4.774828427965616e-05,0.4722334849834442,0.9640230158329319,0.9211244814533145,,0.841482744868249,0.133909693623316,0.023841343470055027,0.1102554974260553,0.9602248370994942,0.7263445936094862,0.8432847153544902,0.8182348634606079,1.0584861939439714,0.11670392183190459,0.866090306376684,0.9761586565299449,0.000985412041483658,0.006448424405849293
